"Citation","URL"
"He, Cheng-Shiun; Bishop, Nicolette; Handzlik, Michal K.; Muhamad, Ayu S.; Gleeson, Michael (2014). Sex differences in upper respiratory symptoms prevalence and oral-respiratory mucosal immunity in endurance athletes. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14325","https://repository.lboro.ac.uk/articles/journal_contribution/Sex_differences_in_upper_respiratory_symptoms_prevalence_and_oral-respiratory_mucosal_immunity_in_endurance_athletes/9625190"
"Guareschi, Simone; Wood, Paul (2020). Supplementary Information files for Exploring the desiccation tolerance of the invasive bivalve Corbicula fluminea (Müller 1774) at different temperatures. Loughborough University. Dataset. https://doi.org/10.17028/rd.lboro.12820709.v1","https://repository.lboro.ac.uk/articles/dataset/Supplementary_Information_files_for_Exploring_the_desiccation_tolerance_of_the_invasive_bivalve_Corbicula_fluminea_M_ller_1774_at_different_temperatures/12820709"
"Inglis, Matthew; Croft, Tony; Matthews, Janette (2012). Graduates’ views on the undergraduate mathematics curriculum. Loughborough University. Report. https://hdl.handle.net/2134/10053","https://repository.lboro.ac.uk/articles/report/Graduates_views_on_the_undergraduate_mathematics_curriculum/9367535"
"Hillier, John; Macdonald, Neil; Leckebusch, Gregor C.; Stavrinides, A. (2021). Supplementary information files for Interactions between apparently ‘primary’ weather-driven hazards and their cost. Loughborough University. Dataset. https://doi.org/10.17028/rd.lboro.13606553.v1","https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Interactions_between_apparently_primary_weather-driven_hazards_and_their_cost/13606553"
"Montreuil, Anne-Lise; Bullard, Joanna (2012). A 150-year record of coastline dynamics within a sediment cell: Eastern England. Loughborough University. Journal contribution. https://hdl.handle.net/2134/11209","https://repository.lboro.ac.uk/articles/journal_contribution/A_150-year_record_of_coastline_dynamics_within_a_sediment_cell_Eastern_England/9484472"
"Dumortier, Jasmien; Bishop, Nicolette; Vogelaers, Dirk; Boone, Jan; Delesie, Liesbeth; Tobback, Els; et al. (2020). Upper respiratory tract symptoms and salivary immunoglobulin A of elite female gymnasts: a full year longitudinal field study. Loughborough University. Journal contribution. https://hdl.handle.net/2134/12582932.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Upper_respiratory_tract_symptoms_and_salivary_immunoglobulin_A_of_elite_female_gymnasts_a_full_year_longitudinal_field_study/12582932"
"Weedon, Graham P.; Prudhomme, Christel; Crooks, Sue M.; Ellis, Richard J.; Folwell, Sonja S.; Best, Martin J. (2015). Evaluating the performance of hydrological models via cross-spectral analysis: case study of the thames basin, United Kingdom. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20923","https://repository.lboro.ac.uk/articles/journal_contribution/Evaluating_the_performance_of_hydrological_models_via_cross-spectral_analysis_case_study_of_the_thames_basin_United_Kingdom/9485552"
"Elton, Edward; Dumolo, D.; Nicolle, Colette (2010). Have I just pressed something? The effects of everyday cold temperatures on dexterity. Loughborough University. Conference contribution. https://hdl.handle.net/2134/5594","https://repository.lboro.ac.uk/articles/conference_contribution/Have_I_just_pressed_something_The_effects_of_everyday_cold_temperatures_on_dexterity/9338690"
"Khudaida, Kamal; Das, Diganta (2013). Modelling CO2 sequestration in deep saline aquifers. Loughborough University. Conference contribution. https://hdl.handle.net/2134/14563","https://repository.lboro.ac.uk/articles/conference_contribution/Modelling_CO2_sequestration_in_deep_saline_aquifers/9246149"
"Tan, Tien-Chin; Bairner, Alan; Chen, Yu-Wen (2018). Managing compliance with the World Anti-Doping Code: China's strategies and their implications. Loughborough University. Journal contribution. https://hdl.handle.net/2134/35746","https://repository.lboro.ac.uk/articles/journal_contribution/Managing_compliance_with_the_World_Anti-Doping_Code_China_s_strategies_and_their_implications/9627440"
"Prater, Clay; Frost, Paul C.; Howell, E. Todd; Watson, Susan B.; Zastepa, Arthur; King, Sarah S.E.; et al. (2017). Variation in particulate C : N : P stoichiometry across the Lake Erie watershed from tributaries to its outflow. Loughborough University. Journal contribution. https://hdl.handle.net/2134/28321","https://repository.lboro.ac.uk/articles/journal_contribution/Variation_in_particulate_C_N_P_stoichiometry_across_the_Lake_Erie_watershed_from_tributaries_to_its_outflow/9483767"
"Svendsen, Ida; Taylor, Ian; Tonnessen, Espen; Bahr, Roald; Gleeson, Michael (2016). Training-related and competition-related risk factors for respiratory tract and gastrointestinal infections in elite cross-country skiers. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20677","https://repository.lboro.ac.uk/articles/journal_contribution/Training-related_and_competition-related_risk_factors_for_respiratory_tract_and_gastrointestinal_infections_in_elite_cross-country_skiers/9629738"
"Codeglia, Daniela (2017). Development of an acoustic emission waveguide-based system for monitoring of rock slope deformation mechanisms. Loughborough University. Thesis. https://hdl.handle.net/2134/33500","https://repository.lboro.ac.uk/articles/thesis/Development_of_an_acoustic_emission_waveguide-based_system_for_monitoring_of_rock_slope_deformation_mechanisms/9455255"
"Gleeson, Michael; Bishop, Nicolette; Oliveira, Marta; McCauley, Tracey; Tauler, Pedro (2011). Sex differences in immune variables and respiratory infection incidence in an athletic population. Loughborough University. Journal contribution. https://hdl.handle.net/2134/10570","https://repository.lboro.ac.uk/articles/journal_contribution/Sex_differences_in_immune_variables_and_respiratory_infection_incidence_in_an_athletic_population/9622565"
"Jack, Richard (2015). Building diagnostics: practical measurement of the fabric thermal performance of houses. Loughborough University. Thesis. https://hdl.handle.net/2134/19274","https://repository.lboro.ac.uk/articles/thesis/Building_diagnostics_practical_measurement_of_the_fabric_thermal_performance_of_houses/9453527"
"Al-Rashidi, Khaled E. (2011). Thermal comfort prediction, conditions and air quality for younger and older children in Kuwait schools. Loughborough University. Thesis. https://hdl.handle.net/2134/9456","https://repository.lboro.ac.uk/articles/thesis/Thermal_comfort_prediction_conditions_and_air_quality_for_younger_and_older_children_in_Kuwait_schools/9457010"
"O'Connor, Paul; Murphy, Conor; Matthews, Tom; Wilby, Robert (2022). Relating drought indices to impacts reported in newspaper articles. Loughborough University. Journal contribution. https://hdl.handle.net/2134/22552423.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Relating_drought_indices_to_impacts_reported_in_newspaper_articles/22552423"
"Booth, Andrew (2014). Impacts of desiccation cracking and climate change on highway cutting hydrology. Loughborough University. Thesis. https://hdl.handle.net/2134/14825","https://repository.lboro.ac.uk/articles/thesis/Impacts_of_desiccation_cracking_and_climate_change_on_highway_cutting_hydrology/9456095"
"Van-Soest, Maud; Bullard, Joanna; Prater, Clay; Baddock, Matthew; Anderson, Nicholas John (2022). Annual and seasonal variability in high latitude dust deposition, West Greenland. Loughborough University. Journal contribution. https://hdl.handle.net/2134/19697665.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Annual_and_seasonal_variability_in_high_latitude_dust_deposition_West_Greenland/19697665"
"Chappell, Adrian; Webb, Nicholas; Hennen, Mark; Schepanski, Kirsten; Ciais, Philippe; Balkanski, Yves; et al. (2023). Satellites reveal Earth's seasonally shifting dust emission sources. Loughborough University. Journal contribution. https://hdl.handle.net/2134/22716880.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Satellites_reveal_Earth_s_seasonally_shifting_dust_emission_sources/22716880"
"Wei, Shen (2013). Preference-based modelling and prediction of occupants window behaviour in non-air-conditioned office buildings. Loughborough University. Thesis. https://hdl.handle.net/2134/14066","https://repository.lboro.ac.uk/articles/thesis/Preference-based_modelling_and_prediction_of_occupants_window_behaviour_in_non-air-conditioned_office_buildings/9456266"
"Bullock, James M.; White, Steven M.; Prudhomme, Christel; Tansey, Christine; Perea, Ramon; Hooftman, Danny A.P. (2012). Modelling spread of British wind-dispersed plants under future wind speeds in a changing climate. Loughborough University. Journal contribution. https://hdl.handle.net/2134/22128","https://repository.lboro.ac.uk/articles/journal_contribution/Modelling_spread_of_British_wind-dispersed_plants_under_future_wind_speeds_in_a_changing_climate/9485708"
"Svendsen, Ida S. (2016). Factors influencing infection risk in endurance athletes. Loughborough University. Thesis. https://hdl.handle.net/2134/21516","https://repository.lboro.ac.uk/articles/thesis/Factors_influencing_infection_risk_in_endurance_athletes/9610373"
"Harrison, John (2012). Rethinking city-regionalism as the production of new non-state spatial strategies: the case of Peel Holding’s Atlantic Gateway Strategy [conference paper]. Loughborough University. Conference contribution. https://hdl.handle.net/2134/10845","https://repository.lboro.ac.uk/articles/conference_contribution/Rethinking_city-regionalism_as_the_production_of_new_non-state_spatial_strategies_the_case_of_Peel_Holding_s_Atlantic_Gateway_Strategy_conference_paper_/9486317"
"Stevens, Christopher J; Thornton, Heidi R; Fowler, Peter M; Esh, Christopher; Taylor, Lee (2018). Long-haul northeast travel disrupts sleep and induces perceived fatigue in endurance athletes. Loughborough University. Journal contribution. https://hdl.handle.net/2134/11617650.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Long-haul_northeast_travel_disrupts_sleep_and_induces_perceived_fatigue_in_endurance_athletes/11617650"
"Duran, Ozlem (2018). Evaluation of retrofitting strategies for post-war office buildings. Loughborough University. Thesis. https://hdl.handle.net/2134/32268","https://repository.lboro.ac.uk/articles/thesis/Evaluation_of_retrofitting_strategies_for_post-war_office_buildings/9456431"
"De-Haas, Marije (2020). Using design to encourage conversation about euthanasia in dementia. Loughborough University. Thesis. https://doi.org/10.26174/thesis.lboro.11695119.v1","https://repository.lboro.ac.uk/articles/thesis/Using_design_to_encourage_conversation_about_euthanasia_in_dementia/11695119"
"Porritt, Stephen; Cropper, Paul C.; Shao, Li; Goodier, Chris (2013). Heat wave adaptations for UK dwellings and development of a retrofit toolkit. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14028","https://repository.lboro.ac.uk/articles/journal_contribution/Heat_wave_adaptations_for_UK_dwellings_and_development_of_a_retrofit_toolkit/9440609"
"Hogervorst, Eef; Kassam, Shelina; Kridawati, A.; Soni, Mira; Xin, Xu; Shifu, Xiao; et al. (2017). Nutrition research in cognitive impairment/dementia, with a focus on soya and folate.. Loughborough University. Journal contribution. https://hdl.handle.net/2134/27654","https://repository.lboro.ac.uk/articles/journal_contribution/Nutrition_research_in_cognitive_impairment_dementia_with_a_focus_on_soya_and_folate_/9625970"
"Short, C. Alan; Giridharan, Renganathan; Lomas, Kevin (2015). A medium-rise 1970s maternity hospital in the east of England: resilience and adaptation to climate change. Loughborough University. Journal contribution. https://hdl.handle.net/2134/17060","https://repository.lboro.ac.uk/articles/journal_contribution/A_medium-rise_1970s_maternity_hospital_in_the_east_of_England_resilience_and_adaptation_to_climate_change/9439361"
"Noske-Turner, Jessica (2024). Seasons. Loughborough University. Physical object. https://doi.org/10.17028/rd.lboro.25684488.v2","https://repository.lboro.ac.uk/articles/physical_object/Seasons_IMG_0816_JPEG_/25684488"
"Lumsden, Karen (2014). You are what you research: bias and partisanship in an ethnography of boy racers. Loughborough University. Chapter. https://hdl.handle.net/2134/16362","https://repository.lboro.ac.uk/articles/chapter/You_are_what_you_research_bias_and_partisanship_in_an_ethnography_of_boy_racers/9478331"
"Beetham, Paul (2015). Enhancing the understanding of lime stabilisation processes. Loughborough University. Thesis. https://hdl.handle.net/2134/19583","https://repository.lboro.ac.uk/articles/thesis/Enhancing_the_understanding_of_lime_stabilisation_processes/9579467"
"Kadam, Uttam S. (2015). Performance assessment of heterogeneous irrigation schemes in India. Loughborough University. Thesis. https://hdl.handle.net/2134/18589","https://repository.lboro.ac.uk/articles/thesis/Performance_assessment_of_heterogeneous_irrigation_schemes_in_India/9456812"
"Harrison, John; Growe, Anna (2012). From places to flows? Planning for the new 'regional world' in Germany. Loughborough University. Journal contribution. https://hdl.handle.net/2134/9266","https://repository.lboro.ac.uk/articles/journal_contribution/From_places_to_flows_Planning_for_the_new_regional_world_in_Germany/9481025"
"Muhamad, Ayu S. (2013). Effects of nutritional supplements on the immune function of athletes. Loughborough University. Thesis. https://hdl.handle.net/2134/11990","https://repository.lboro.ac.uk/articles/thesis/Effects_of_nutritional_supplements_on_the_immune_function_of_athletes/9608747"
"Norford, Leslie K.; Wright, Jonathan; Buswell, Richard; Luo, Dong; Klaassen, Curtis J.; Suby, Andy (2002). Demonstration of fault detection and diagnosis methods for air-handling units (ASHRAE 1020-RP). Loughborough University. Journal contribution. https://hdl.handle.net/2134/3721","https://repository.lboro.ac.uk/articles/journal_contribution/Demonstration_of_fault_detection_and_diagnosis_methods_for_air-handling_units_ASHRAE_1020-RP_/9453059"
"Barber, Sally E.; Akhtar, Shaheen; Jackson, Cath; Bingham, Daniel D.; Hewitt, Catherine; Routen, Ash; et al. (2015). Preschoolers in the playground: a pilot cluster randomised controlled trial of a physical activity intervention for children aged 18 months to 4 years. Loughborough University. Journal contribution. https://hdl.handle.net/2134/20801","https://repository.lboro.ac.uk/articles/journal_contribution/Preschoolers_in_the_playground_a_pilot_cluster_randomised_controlled_trial_of_a_physical_activity_intervention_for_children_aged_18_months_to_4_years/9626441"
"Little, Sally (2012). The impact of increasing saline penetration upon estuarine and riverine benthic macroinvertebrates. Loughborough University. Thesis. https://hdl.handle.net/2134/9737","https://repository.lboro.ac.uk/articles/thesis/The_impact_of_increasing_saline_penetration_upon_estuarine_and_riverine_benthic_macroinvertebrates/9487616"
"Postance, Benjamin F. (2017). Indirect impact of landslide hazards on transportation infrastructure. Loughborough University. Thesis. https://hdl.handle.net/2134/32771","https://repository.lboro.ac.uk/articles/thesis/Indirect_impact_of_landslide_hazards_on_transportation_infrastructure/9454619"
"Lancaster, Jill; Rice, Stephen; Slater, Louise; Lester, Rebecca E; Downes, Barbara J (2021). Hydrological controls on oviposition habitat are associated with egg-laying phenology of some caddisflies. Loughborough University. Journal contribution. https://hdl.handle.net/2134/14332691.v1","https://repository.lboro.ac.uk/articles/journal_contribution/Hydrological_controls_on_oviposition_habitat_are_associated_with_egg-laying_phenology_of_some_caddisflies/14332691"
"Kwon, Ju Youn (2009). Human responses to outdoor thermal environments. Loughborough University. Thesis. https://hdl.handle.net/2134/5519","https://repository.lboro.ac.uk/articles/thesis/Human_responses_to_outdoor_thermal_environments/9360506"
"Caballero-Megiddo, Cristina (2018). Multivariate extreme storm surge flooding events on the UK’s east coast. Loughborough University. Thesis. https://hdl.handle.net/2134/36368","https://repository.lboro.ac.uk/articles/thesis/Multivariate_extreme_storm_surge_flooding_events_on_the_UK_s_east_coast/9457067"
"Fiala, Dusan; Lomas, Kevin; Stohrer, Martin (2003). First principles modeling of thermal sensation responses in steady-state and transient conditions. Loughborough University. Journal contribution. https://hdl.handle.net/2134/13755","https://repository.lboro.ac.uk/articles/journal_contribution/First_principles_modeling_of_thermal_sensation_responses_in_steady-state_and_transient_conditions/9460367"
"Mahon, Daniel (2018). Investigation into the potential of MgSO4 for interseasonal domestic thermochemical energy storage. Loughborough University. Thesis. https://hdl.handle.net/2134/36658","https://repository.lboro.ac.uk/articles/thesis/Investigation_into_the_potential_of_MgSO4_for_interseasonal_domestic_thermochemical_energy_storage/9516503"
"Adamu, Zulfikar A. (2013). The feasibility of natural ventilation in healthcare buildings. Loughborough University. Thesis. https://hdl.handle.net/2134/12600","https://repository.lboro.ac.uk/articles/thesis/The_feasibility_of_natural_ventilation_in_healthcare_buildings/9454274"
"Roberts, M.J.; Thackray, Alice; King, James; Webb, David; Stensel, David (2019). Influence of prior walking on postprandial lipaemia in South Asian and White European women. Loughborough University. Conference contribution. https://hdl.handle.net/2134/36905","https://repository.lboro.ac.uk/articles/conference_contribution/Influence_of_prior_walking_on_postprandial_lipaemia_in_South_Asian_and_White_European_women/9615431"
"Abedin, Joynal (2017). Thermal energy storage in residential buildings: a study of the benefits and impacts. Loughborough University. Thesis. https://hdl.handle.net/2134/25520","https://repository.lboro.ac.uk/articles/thesis/Thermal_energy_storage_in_residential_buildings_a_study_of_the_benefits_and_impacts/9455795"
"Sherry, Aron (2018). The impact of standing desks within the school classroom on sedentary behaviour, physical activity, health and development. Loughborough University. Thesis. https://doi.org/10.26174/thesis.lboro.9756659.v1","https://repository.lboro.ac.uk/articles/thesis/The_impact_of_standing_desks_within_the_school_classroom_on_sedentary_behaviour_physical_activity_health_and_development/9756659"
"Boehnert, Joanna; Dewberry, Emma; Wilson, Garrath (2023). If you’re not in an existential crisis as a designer in Sustainable Design, you’re not doing it right!. Loughborough University. Educational resource. https://hdl.handle.net/2134/24119019.v1","https://repository.lboro.ac.uk/articles/educational_resource/If_you_re_not_in_an_existential_crisis_as_a_designer_in_Sustainable_Design_you_re_not_doing_it_right_/24119019"
